ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY,ZIP_CODE,STATE
958652858,1,03DEC56,42.0,2,10.0,"$36,230",Yes,"$158,234",z_No,z_F,<High School,z_Blue Collar,42,Private,"$6,480",4,z_SUV,no,"$9,773",2.0,No,1,2962.0,5.0,1,Highly Urban/ Urban,16028,NM
145363238,0,27JUN56,43.0,0,12.0,"$37,384",No,"$196,790",Yes,M,z_High School,Manager,51,Private,"$9,540",6,Pickup,yes,$0,0.0,No,4,0.0,,0,Highly Urban/ Urban,17431,WY
913147347,0,19SEP58,41.0,0,10.0,"$36,339",No,"$217,475",Yes,z_F,z_High School,z_Blue Collar,40,Commercial,"$25,980",6,Pickup,no,$0,0.0,No,2,0.0,13.0,0,Highly Urban/ Urban,10218,TX
430554774,0,07SEP54,45.0,3,18.0,"$77,865",No,"$209,526",Yes,z_F,<High School,z_Blue Collar,14,Private,"$27,170",7,Minivan,no,$0,0.0,No,1,0.0,7.0,0,Highly Urban/ Urban,14334,CO
120868496,0,11FEB46,53.0,0,11.0,"$97,706",No,$0,z_No,M,Masters,,48,Commercial,"$18,020",9,Van,yes,$0,0.0,No,0,0.0,10.0,0,Highly Urban/ Urban,15472,CA
471968658,0,23JUN46,53.0,0,15.0,"$63,049",No,"$197,046",Yes,M,Bachelors,Professional,40,Private,"$13,010",6,Minivan,yes,"$1,402",1.0,No,6,0.0,12.0,0,Highly Urban/ Urban,14329,NM
424786843,0,02AUG69,30.0,0,10.0,"$27,803",No,$0,z_No,z_F,z_High School,Clerical,41,Private,"$7,280",4,Minivan,no,"$6,322",2.0,No,5,0.0,8.0,0,Highly Urban/ Urban,10226,MN
348362424,0,10DEC66,32.0,1,14.0,"$42,667",Yes,,z_No,M,Bachelors,Professional,30,Commercial,"$8,130",6,Pickup,yes,"$5,398",1.0,No,3,4405.0,1.0,1,Highly Urban/ Urban,16960,GA
730161977,0,01NOV49,50.0,0,8.0,"$34,611",No,$0,z_No,z_F,z_High School,Clerical,47,Private,"$12,760",1,Minivan,no,"$3,908",2.0,No,4,0.0,8.0,0,Highly Urban/ Urban,12774,SC
777788532,0,21DEC56,42.0,3,,"$43,444",Yes,"$190,220",z_No,z_F,z_High School,Manager,33,Private,"$28,060",7,Minivan,no,$0,0.0,No,1,0.0,8.0,0,Highly Urban/ Urban,10608,IA
438085141,1,12JUL57,42.0,1,12.0,"$71,686",Yes,$0,z_No,z_F,Bachelors,Professional,37,Private,"$12,870",10,Sports Car,no,"$5,982",2.0,No,2,5378.0,10.0,1,Highly Urban/ Urban,13301,TN
729906545,0,11APR58,41.0,0,0.0,$0,No,"$105,303",Yes,z_F,Masters,Home Maker,60,Private,"$5,600",1,z_SUV,no,$0,0.0,No,0,0.0,19.0,0,z_Highly Rural/ Rural,17786,FL
732351484,1,18JUL60,39.0,3,14.0,"$46,878",No,"$176,582",Yes,z_F,Bachelors,Clerical,27,Private,"$13,740",7,z_SUV,no,$0,0.0,No,1,0.0,9.0,0,Highly Urban/ Urban,10342,MN
638387778,0,18MAY72,27.0,0,8.0,"$78,197",No,"$229,920",Yes,z_F,Masters,Manager,12,Private,"$18,040",13,Pickup,no,$0,0.0,No,0,0.0,12.0,0,Highly Urban/ Urban,13466,GA
114352452,1,03JUL56,43.0,1,11.0,"$84,342",No,"$289,734",Yes,M,Masters,Lawyer,47,Private,"$28,840",10,Minivan,no,"$3,826",3.0,No,2,0.0,8.0,0,Highly Urban/ Urban,10665,MN
938303236,0,13NOV54,45.0,1,9.0,"$24,178",No,"$115,381",Yes,z_F,<High School,Clerical,67,Private,"$29,790",10,Minivan,no,"$9,197",2.0,No,1,0.0,1.0,0,Highly Urban/ Urban,17127,WV
616415777,0,12JAN56,43.0,0,11.0,"$44,139",No,"$149,105",z_No,z_F,z_High School,z_Blue Collar,40,Commercial,"$13,910",1,z_SUV,no,$0,0.0,Yes,0,0.0,1.0,0,z_Highly Rural/ Rural,14263,IL
897529156,0,15JUN66,33.0,0,9.0,"$69,641",No,"$230,290",z_No,M,Bachelors,z_Blue Collar,33,Commercial,"$22,680",1,Panel Truck,yes,"$1,712",4.0,No,2,2044.0,15.0,1,Highly Urban/ Urban,15442,MD
134426064,0,16FEB51,48.0,0,15.0,"$81,940",No,"$263,363",Yes,z_F,z_High School,Manager,5,Private,"$17,270",1,Sports Car,no,"$17,691",1.0,Yes,6,0.0,1.0,0,Highly Urban/ Urban,14272,TN
339847244,0,20MAY47,52.0,0,13.0,"$16,005",No,"$52,557",Yes,M,<High School,Clerical,38,Private,"$11,570",7,Pickup,yes,"$3,546",1.0,No,5,0.0,1.0,0,Highly Urban/ Urban,14700,MO
827574178,0,11JUL52,47.0,0,12.0,"$55,019",No,"$206,801",Yes,z_F,Bachelors,Professional,51,Private,"$18,110",4,z_SUV,no,"$9,085",2.0,No,1,0.0,9.0,0,Highly Urban/ Urban,11477,SC
978376735,0,25JAN44,55.0,0,15.0,,No,"$147,545",Yes,M,Bachelors,Professional,40,Commercial,"$33,880",9,Panel Truck,yes,"$6,822",2.0,No,3,0.0,9.0,0,Highly Urban/ Urban,15512,WI
897465576,0,04MAR48,51.0,1,13.0,"$46,381",No,"$217,179",Yes,z_F,z_High School,Manager,18,Private,"$20,130",12,z_SUV,no,$0,0.0,No,0,0.0,6.0,0,Highly Urban/ Urban,17815,AR
448101140,0,16MAR52,47.0,0,8.0,"$51,624",No,$0,z_No,M,z_High School,Clerical,24,Private,"$20,500",1,Van,yes,$0,0.0,No,0,0.0,1.0,0,Highly Urban/ Urban,14630,GA
288116855,0,19JAN71,28.0,0,9.0,"$13,410",No,$0,Yes,M,z_High School,Student,27,Private,"$4,500",7,Pickup,no,"$5,575",2.0,No,2,835.0,10.0,1,Highly Urban/ Urban,16236,CT
809433095,0,11JUL48,51.0,0,11.0,"$61,666",No,"$198,755",Yes,z_F,Bachelors,Manager,34,Private,"$20,910",1,Pickup,no,"$10,147",1.0,No,4,0.0,11.0,0,Highly Urban/ Urban,13059,TN
686821723,0,15APR57,42.0,1,11.0,"$200,928",No,"$513,817",Yes,M,PhD,Manager,25,Commercial,"$5,600",1,Pickup,no,"$4,020",1.0,No,2,2931.0,14.0,1,Highly Urban/ Urban,12480,IA
380886411,0,16APR52,47.0,0,12.0,"$64,246",No,"$233,450",Yes,M,Bachelors,Manager,34,Commercial,"$7,200",1,Pickup,yes,"$10,265",1.0,No,1,0.0,13.0,0,Highly Urban/ Urban,15833,NH
896894650,0,31JUL59,40.0,2,9.0,"$31,957",No,"$143,354",Yes,M,<High School,Clerical,29,Private,"$19,930",14,Van,yes,$0,0.0,No,0,0.0,1.0,0,Highly Urban/ Urban,10983,AR
484814016,0,24DEC68,30.0,2,11.0,"$13,490",No,"$95,447",Yes,M,z_High School,Student,5,Commercial,"$5,850",10,Pickup,no,"$31,401",3.0,Yes,1,4578.0,1.0,1,Highly Urban/ Urban,11003,CA
989870546,0,21JUL46,53.0,0,11.0,"$82,266",No,$0,z_No,M,Masters,Lawyer,21,Private,"$15,030",1,Minivan,yes,$0,0.0,No,1,0.0,16.0,0,Highly Urban/ Urban,10061,DE
79332543,0,20SEP66,33.0,1,12.0,"$92,060",Yes,$0,z_No,z_F,Bachelors,Professional,24,Private,"$14,010",5,z_SUV,no,$0,0.0,No,0,2982.0,10.0,1,Highly Urban/ Urban,11195,NY
541184760,1,01JUN57,42.0,2,,"$35,101",No,"$150,376",Yes,z_F,Bachelors,Clerical,37,Private,"$9,210",4,z_SUV,no,$0,0.0,No,2,0.0,16.0,0,z_Highly Rural/ Rural,10037,AZ
221331559,0,20OCT46,53.0,1,13.0,"$52,019",No,"$213,950",Yes,M,Bachelors,z_Blue Collar,52,Commercial,"$16,940",3,Van,no,"$32,115",1.0,No,0,0.0,11.0,0,Highly Urban/ Urban,16980,AK
551296680,0,13MAR56,43.0,0,12.0,"$2,346",No,"$99,554",Yes,z_F,Bachelors,Student,25,Commercial,"$24,590",1,Minivan,no,"$33,218",3.0,No,0,0.0,7.0,0,Highly Urban/ Urban,14425,FL
433559105,0,02MAY63,36.0,0,11.0,"$48,901",No,"$210,300",Yes,M,z_High School,Manager,5,Private,"$5,100",1,Pickup,no,"$3,805",3.0,No,0,0.0,9.0,0,Highly Urban/ Urban,10639,ID
344418903,1,22MAY61,38.0,2,15.0,"$40,342",No,"$189,439",Yes,z_F,Bachelors,Clerical,5,Private,"$8,230",1,z_SUV,no,$0,0.0,No,1,0.0,14.0,0,z_Highly Rural/ Rural,11848,VT
363183316,0,18JAN58,41.0,2,13.0,"$78,370",Yes,"$230,394",z_No,z_F,Masters,Lawyer,42,Private,"$21,340",11,Minivan,no,$0,0.0,No,0,0.0,12.0,0,z_Highly Rural/ Rural,12907,MA
960411098,3,29DEC60,38.0,3,9.0,"$38,212",Yes,"$160,245",z_No,M,Bachelors,Clerical,61,Commercial,"$22,320",1,Van,yes,"$4,326",4.0,No,6,0.0,13.0,0,z_Highly Rural/ Rural,14906,NE
321588388,0,27OCT63,36.0,1,10.0,"$100,095",Yes,$0,z_No,z_F,Masters,Lawyer,15,Private,"$17,520",1,z_SUV,no,$0,0.0,No,0,0.0,19.0,0,Highly Urban/ Urban,14462,MA
353028480,0,30JUL71,28.0,1,11.0,"$70,029",No,"$227,430",Yes,z_F,Masters,,52,Private,"$11,300",11,z_SUV,no,$0,0.0,No,0,0.0,10.0,0,Highly Urban/ Urban,10093,CT
377113943,0,16MAR64,35.0,2,13.0,"$35,907",Yes,"$160,171",z_No,z_F,z_High School,Clerical,53,Private,"$8,590",4,z_SUV,no,"$1,278",2.0,No,6,0.0,,0,z_Highly Rural/ Rural,11560,NE
943460621,0,29OCT48,51.0,0,12.0,"$37,721",No,,z_No,M,z_High School,z_Blue Collar,23,Commercial,"$11,750",1,Pickup,yes,"$6,281",2.0,No,1,0.0,5.0,0,z_Highly Rural/ Rural,11388,SC
887521778,0,28OCT43,56.0,0,8.0,"$42,834",No,"$146,455",Yes,M,Bachelors,z_Blue Collar,29,Commercial,"$22,760",4,Panel Truck,yes,$0,0.0,No,5,0.0,8.0,0,z_Highly Rural/ Rural,16729,MI
668312735,0,17SEP52,47.0,0,9.0,"$107,414",No,$0,z_No,z_F,Masters,Home Maker,50,Commercial,"$21,220",7,Pickup,no,"$8,295",2.0,No,2,0.0,17.0,0,Highly Urban/ Urban,17014,IN
728598765,0,19MAR53,46.0,0,15.0,"$45,109",No,"$230,564",Yes,z_F,PhD,Doctor,31,Private,"$26,780",4,Minivan,no,$0,0.0,No,1,0.0,18.0,0,Highly Urban/ Urban,11522,ME
890361473,0,19MAY56,43.0,0,9.0,"$21,913",No,"$125,624",Yes,M,<High School,Clerical,26,Commercial,"$7,990",6,Pickup,no,"$4,748",3.0,No,1,0.0,4.0,0,Highly Urban/ Urban,16991,AK
786615637,0,29OCT46,53.0,0,2.0,"$55,890",No,$0,z_No,z_F,Masters,Lawyer,43,Private,"$12,390",6,z_SUV,no,"$6,668",1.0,No,4,0.0,19.0,0,Highly Urban/ Urban,16730,MI
496944134,0,17AUG62,37.0,3,15.0,"$130,123",No,,Yes,z_F,Bachelors,z_Blue Collar,59,Commercial,"$32,260",4,Minivan,no,$0,0.0,No,0,0.0,7.0,0,Highly Urban/ Urban,13548,GA
343549613,0,07DEC52,46.0,0,10.0,"$70,307",No,"$226,429",Yes,z_F,Bachelors,z_Blue Collar,36,Commercial,"$22,210",1,z_SUV,no,"$6,632",2.0,No,0,0.0,10.0,0,Highly Urban/ Urban,16535,MS
412540642,0,23AUG42,57.0,0,13.0,"$27,281",No,"$198,619",Yes,z_F,z_High School,Home Maker,24,Private,"$22,470",4,z_SUV,no,$0,0.0,Yes,1,6331.0,1.0,1,Highly Urban/ Urban,13238,AZ
493410573,0,11APR62,37.0,4,11.0,"$34,622",No,"$188,514",Yes,M,Masters,Professional,30,Private,"$20,170",6,Van,no,"$7,875",1.0,No,0,0.0,,0,Highly Urban/ Urban,17447,FL
761425152,0,09NOV52,47.0,0,10.0,,No,$0,z_No,z_F,Masters,Lawyer,23,Private,"$32,020",1,Minivan,no,"$37,066",2.0,Yes,0,0.0,22.0,0,Highly Urban/ Urban,14972,DE
292877455,0,19APR44,55.0,0,15.0,"$39,422",No,"$173,117",Yes,z_F,z_High School,Clerical,32,Private,"$18,150",1,Minivan,no,$0,0.0,No,0,0.0,8.0,0,Highly Urban/ Urban,16874,ME
775278706,0,20MAY49,50.0,0,3.0,"$87,719",No,$0,z_No,M,Bachelors,z_Blue Collar,20,Commercial,"$9,160",17,Minivan,no,$0,0.0,Yes,2,9270.0,9.0,1,Highly Urban/ Urban,10121,SC
889530074,0,01SEP44,55.0,0,12.0,,No,"$118,928",Yes,z_F,Bachelors,Home Maker,36,Private,"$1,500",13,z_SUV,no,$0,0.0,No,1,0.0,8.0,0,z_Highly Rural/ Rural,13233,OR
426770568,0,08APR59,40.0,0,11.0,"$32,265",No,$0,z_No,z_F,z_High School,Clerical,46,Private,"$8,730",3,Minivan,no,"$3,979",1.0,No,7,5040.0,1.0,1,Highly Urban/ Urban,14031,TX
22965816,0,23AUG52,47.0,0,10.0,"$55,821",No,"$223,804",Yes,z_F,z_High School,Clerical,48,Private,"$11,780",1,z_SUV,no,"$7,822",3.0,No,0,0.0,1.0,0,Highly Urban/ Urban,11047,DE
307042838,0,03AUG62,37.0,3,15.0,"$98,655",No,"$272,278",Yes,z_F,Masters,Lawyer,15,Private,"$11,370",1,z_SUV,no,$0,0.0,No,5,0.0,13.0,0,Highly Urban/ Urban,14187,ND
381939339,0,04JUN65,34.0,1,11.0,"$35,136",No,"$121,175",Yes,M,z_High School,Clerical,9,Private,"$15,330",10,Minivan,yes,$0,0.0,No,1,0.0,1.0,0,Highly Urban/ Urban,15715,MS
584909942,0,23JAN55,44.0,0,12.0,,No,"$228,990",z_No,M,<High School,Clerical,39,Commercial,"$21,960",7,Van,yes,$0,0.0,No,0,0.0,1.0,0,z_Highly Rural/ Rural,15866,MD
62526097,0,06JUL46,53.0,0,12.0,"$167,661",No,"$433,494",z_No,M,Masters,,36,Commercial,"$24,390",4,Panel Truck,no,"$10,421",3.0,No,0,0.0,18.0,0,Highly Urban/ Urban,11433,CO
647929536,0,09JUN62,37.0,0,10.0,"$44,705",No,"$159,710",Yes,M,Masters,Professional,21,Private,"$12,990",6,Minivan,yes,$0,0.0,No,4,0.0,13.0,0,Highly Urban/ Urban,14312,NM
877092530,1,04JUN61,38.0,3,15.0,"$57,925",No,"$144,063",Yes,M,<High School,z_Blue Collar,16,Private,"$30,770",6,Minivan,yes,$0,0.0,No,0,0.0,6.0,0,Highly Urban/ Urban,11100,SD
2755470,0,23JUN46,53.0,0,13.0,,No,"$185,521",Yes,z_F,Bachelors,Professional,27,Private,"$14,880",10,z_SUV,no,$0,0.0,Yes,1,0.0,6.0,0,Highly Urban/ Urban,15090,ND
689058670,0,25AUG43,56.0,0,13.0,"$44,320",No,"$166,535",Yes,z_F,Bachelors,Clerical,48,Commercial,"$12,160",1,Pickup,no,"$3,211",1.0,No,7,4539.0,15.0,1,Highly Urban/ Urban,17043,IN
877336554,0,20NOV46,52.0,0,13.0,"$154,956",No,$0,z_No,M,Masters,,39,Commercial,"$26,910",10,Panel Truck,yes,$0,0.0,No,2,0.0,16.0,0,Highly Urban/ Urban,11177,CA
22340563,1,25MAY60,39.0,3,17.0,"$25,846",No,"$107,211",Yes,M,z_High School,Clerical,68,Commercial,"$26,850",10,Panel Truck,yes,$0,0.0,No,3,0.0,7.0,0,Highly Urban/ Urban,12365,ME
640251296,0,23NOV40,58.0,0,,"$7,452",No,$0,z_No,z_F,z_High School,Student,30,Private,"$8,050",1,z_SUV,no,"$9,231",3.0,No,0,2011.0,1.0,1,Highly Urban/ Urban,13300,LA
368736067,0,07APR56,43.0,2,13.0,"$126,496",No,,Yes,M,Masters,,22,Commercial,"$26,980",7,Panel Truck,yes,$0,0.0,No,5,0.0,16.0,0,Highly Urban/ Urban,16924,LA
426369935,0,12JUN57,42.0,2,14.0,"$73,694",No,"$224,623",Yes,z_F,Bachelors,Professional,37,Private,"$5,730",1,z_SUV,no,$0,0.0,Yes,0,2408.0,11.0,1,Highly Urban/ Urban,13874,OH
441669981,0,06OCT47,52.0,0,13.0,"$57,536",No,"$180,830",Yes,z_F,z_High School,Professional,74,Private,"$17,130",6,Pickup,no,$0,0.0,No,0,0.0,6.0,0,z_Highly Rural/ Rural,17188,AL
692928838,2,26JUL54,45.0,3,9.0,"$44,786",No,"$175,534",Yes,z_F,z_High School,Clerical,5,Private,"$10,480",13,z_SUV,no,$0,0.0,No,2,2697.0,1.0,1,Highly Urban/ Urban,17706,WV
814292282,1,15JAN58,41.0,1,11.0,"$182,782",Yes,$0,z_No,M,PhD,,36,Commercial,"$23,880",3,Panel Truck,no,"$5,639",2.0,Yes,5,2233.0,14.0,1,Highly Urban/ Urban,10706,WI
137784529,0,17SEP60,39.0,1,6.0,"$56,014",No,"$234,014",Yes,z_F,Bachelors,Professional,28,Private,"$7,100",4,z_SUV,no,$0,0.0,No,0,6098.0,,1,Highly Urban/ Urban,14262,AZ
442029284,0,13AUG52,47.0,0,12.0,"$38,760",No,"$215,332",z_No,z_F,Bachelors,Professional,17,Commercial,"$27,820",6,Pickup,no,$0,0.0,No,1,0.0,12.0,0,z_Highly Rural/ Rural,11492,UT
509848253,0,08JUN53,46.0,0,13.0,"$52,955",No,$0,z_No,M,Bachelors,Professional,15,Private,"$14,640",1,Minivan,yes,$0,0.0,No,0,0.0,9.0,0,Highly Urban/ Urban,17604,MT
792036483,1,27AUG65,34.0,1,12.0,"$33,197",No,"$123,199",Yes,z_F,z_High School,Clerical,29,Private,"$5,100",4,z_SUV,no,$0,0.0,No,0,0.0,6.0,0,Highly Urban/ Urban,10232,ME
405037020,0,03DEC70,28.0,4,12.0,"$94,675",Yes,"$291,876",z_No,M,Masters,,47,Private,"$10,320",6,Pickup,no,$0,0.0,No,3,4214.0,17.0,1,Highly Urban/ Urban,16577,HI
111510092,0,22MAY62,37.0,4,17.0,"$22,699",Yes,$0,z_No,M,<High School,Clerical,35,Private,"$7,470",1,Pickup,yes,$0,0.0,No,0,0.0,1.0,0,z_Highly Rural/ Rural,16860,VA
521577209,0,02APR53,46.0,0,10.0,"$144,448",No,"$370,578",z_No,z_F,Masters,Lawyer,34,Private,"$12,130",1,z_SUV,no,$0,0.0,No,3,0.0,17.0,0,Highly Urban/ Urban,13672,PA
932490405,0,11MAY69,30.0,1,12.0,"$28,162",No,"$137,585",Yes,M,<High School,Clerical,6,Private,"$12,680",3,Minivan,yes,"$49,131",1.0,Yes,0,0.0,7.0,0,Highly Urban/ Urban,11081,AZ
268301086,0,14FEB50,49.0,0,,"$39,934",No,"$178,681",Yes,z_F,z_High School,Clerical,54,Private,"$11,750",4,z_SUV,no,$0,0.0,No,0,0.0,,0,z_Highly Rural/ Rural,13957,DE
135435380,0,26DEC52,46.0,0,10.0,"$33,333",No,"$124,115",Yes,z_F,z_High School,Clerical,28,Private,"$9,430",13,z_SUV,no,$0,0.0,No,0,0.0,,0,z_Highly Rural/ Rural,13286,AK
300696853,0,12MAY58,41.0,2,17.0,"$65,901",No,"$243,198",Yes,M,PhD,Lawyer,16,Private,"$16,570",6,Van,yes,$0,0.0,Yes,1,0.0,8.0,0,Highly Urban/ Urban,16897,AK
220914247,0,06OCT42,57.0,1,0.0,$0,No,"$83,843",Yes,z_F,<High School,Home Maker,36,Private,"$9,180",1,z_SUV,no,"$2,933",2.0,No,8,5835.0,1.0,1,Highly Urban/ Urban,16193,WI
749739115,2,08FEB59,40.0,3,16.0,"$96,613",Yes,"$296,274",z_No,z_F,Bachelors,Professional,30,Private,"$24,010",1,Minivan,no,"$4,426",2.0,No,3,1418.0,5.0,1,Highly Urban/ Urban,17173,RI
464257651,0,04OCT63,36.0,0,13.0,"$46,195",No,"$218,149",Yes,z_F,Bachelors,Clerical,25,Private,"$20,530",3,Minivan,no,$0,0.0,No,0,0.0,14.0,0,z_Highly Rural/ Rural,17535,CO
897794715,0,16MAR52,47.0,0,0.0,$0,No,"$67,647",Yes,z_F,Bachelors,Home Maker,19,Private,"$6,200",9,z_SUV,no,"$23,972",2.0,Yes,1,0.0,9.0,0,Highly Urban/ Urban,11135,ND
277134628,0,23MAY46,53.0,0,17.0,,No,"$344,629",Yes,z_F,PhD,Manager,43,Private,"$6,800",1,z_SUV,no,$0,0.0,No,2,0.0,16.0,0,Highly Urban/ Urban,15670,ME
137784529,0,17SEP60,39.0,1,6.0,"$56,014",No,"$234,014",Yes,z_F,Bachelors,Professional,28,Private,"$23,370",1,Pickup,no,$0,0.0,Yes,0,0.0,,0,Highly Urban/ Urban,16443,MA
187912292,0,03JUL71,28.0,0,8.0,"$62,294",No,"$177,386",z_No,M,z_High School,z_Blue Collar,43,Commercial,"$18,370",7,Van,yes,$0,0.0,No,1,0.0,8.0,0,z_Highly Rural/ Rural,13538,NH
623213210,0,11JUL53,46.0,0,14.0,"$99,224",No,"$274,393",Yes,M,Bachelors,z_Blue Collar,33,Commercial,"$13,500",1,Minivan,no,$0,0.0,No,1,0.0,11.0,0,z_Highly Rural/ Rural,13511,TX
668346653,0,17JUN61,38.0,0,12.0,,No,"$122,423",Yes,M,<High School,Clerical,35,Commercial,"$32,460",1,Panel Truck,yes,"$1,414",2.0,No,4,0.0,1.0,0,Highly Urban/ Urban,11393,DE
640148036,0,06NOV46,53.0,0,11.0,"$27,045",No,"$161,922",Yes,M,Bachelors,Clerical,54,Commercial,"$6,800",6,Pickup,no,"$6,523",3.0,No,4,2439.0,7.0,1,Highly Urban/ Urban,12489,WA
134059959,0,12OCT51,48.0,0,11.0,"$75,984",No,$0,z_No,z_F,z_High School,z_Blue Collar,42,Commercial,"$37,310",1,Sports Car,no,"$40,386",3.0,Yes,1,1062.0,2.0,1,Highly Urban/ Urban,10720,WY
632067262,0,17JUL46,53.0,0,15.0,"$58,231",No,"$176,785",Yes,M,Bachelors,Professional,58,Private,"$1,500",4,Minivan,yes,$0,0.0,No,0,0.0,,0,Highly Urban/ Urban,11596,OK
202401508,0,01JUN51,48.0,0,12.0,"$88,745",No,"$241,555",Yes,z_F,z_High School,z_Blue Collar,55,Commercial,"$7,050",1,z_SUV,no,"$1,031",2.0,No,5,0.0,12.0,0,Highly Urban/ Urban,13192,TN
101437485,0,05JUL60,39.0,0,10.0,"$31,869",No,$0,z_No,z_F,z_High School,Clerical,5,Private,"$15,140",22,z_SUV,no,"$8,431",1.0,No,4,0.0,7.0,0,Highly Urban/ Urban,11171,AZ
354229385,0,02DEC54,44.0,2,14.0,"$57,857",Yes,$0,z_No,z_F,Bachelors,Professional,23,Private,"$19,170",1,z_SUV,no,$0,0.0,No,0,0.0,7.0,0,Highly Urban/ Urban,14725,MS
908301475,0,02MAY61,38.0,0,9.0,"$57,890",No,$0,z_No,z_F,Bachelors,Clerical,19,Commercial,"$25,280",1,Pickup,no,$0,0.0,Yes,2,3338.0,13.0,1,Highly Urban/ Urban,12390,NE
707470066,0,24SEP69,30.0,4,16.0,"$42,579",No,"$169,596",Yes,z_F,z_High School,z_Blue Collar,12,Commercial,"$24,490",10,Pickup,no,"$2,974",1.0,No,0,0.0,7.0,0,Highly Urban/ Urban,15417,OR
819681380,0,03OCT55,44.0,0,4.0,"$64,617",No,$0,z_No,z_F,z_High School,z_Blue Collar,46,Commercial,"$12,360",4,z_SUV,no,$0,0.0,No,0,0.0,1.0,0,Highly Urban/ Urban,16625,AZ
364590423,0,03OCT55,44.0,2,14.0,"$26,377",Yes,"$169,045",z_No,M,z_High School,Clerical,30,Private,"$8,540",1,Minivan,yes,"$4,236",3.0,No,3,4312.0,1.0,1,Highly Urban/ Urban,13327,OR
173124759,0,15JUL62,37.0,0,9.0,"$101,863",No,"$291,191",z_No,M,Bachelors,Professional,43,Commercial,"$25,850",4,Panel Truck,yes,$0,0.0,No,0,0.0,5.0,0,Highly Urban/ Urban,13732,NM
85976149,0,23JUL75,24.0,1,7.0,"$6,862",Yes,$0,z_No,z_F,Bachelors,Clerical,38,Private,"$2,190",1,z_SUV,yes,"$11,226",1.0,No,4,2569.0,9.0,1,Highly Urban/ Urban,12203,IA
758460775,0,06MAR55,44.0,0,14.0,"$110,556",No,"$345,278",Yes,z_F,Masters,Manager,41,Private,"$14,090",6,z_SUV,no,$0,0.0,No,2,0.0,14.0,0,Highly Urban/ Urban,14481,SD
874293167,0,05JUL42,57.0,0,15.0,"$66,293",No,"$242,648",Yes,M,Bachelors,Professional,7,Commercial,"$27,370",6,Panel Truck,no,$0,0.0,No,0,0.0,7.0,0,Highly Urban/ Urban,10013,NV
791755704,0,23MAY47,52.0,0,0.0,,No,$0,Yes,z_F,z_High School,Student,22,Private,"$1,500",1,Sports Car,no,$0,0.0,No,0,3079.0,7.0,1,Highly Urban/ Urban,13134,WA
752605960,0,02AUG44,55.0,0,10.0,"$7,231",No,"$82,289",Yes,z_F,Masters,Lawyer,21,Private,"$2,220",4,z_SUV,no,"$26,871",1.0,Yes,2,0.0,12.0,0,Highly Urban/ Urban,17223,MT
280723155,0,10SEP50,49.0,0,15.0,"$95,637",No,"$277,837",Yes,M,z_High School,z_Blue Collar,9,Commercial,"$12,330",1,Minivan,yes,$0,0.0,No,1,0.0,1.0,0,Highly Urban/ Urban,10382,AZ
630289134,0,12AUG45,54.0,0,6.0,"$73,663",No,"$268,990",Yes,M,Bachelors,Professional,14,Commercial,"$41,310",7,Panel Truck,no,"$36,700",1.0,Yes,3,0.0,5.0,0,Highly Urban/ Urban,16489,RI
232838532,0,17AUG44,55.0,0,15.0,"$87,426",No,"$286,182",Yes,M,Bachelors,z_Blue Collar,41,Private,"$8,410",4,Pickup,no,$0,0.0,No,0,0.0,9.0,0,Highly Urban/ Urban,16749,MN
915517588,0,06MAY58,41.0,2,12.0,"$10,758",No,"$92,197",Yes,z_F,Masters,Home Maker,41,Commercial,"$22,210",7,Pickup,no,$0,0.0,No,2,0.0,12.0,0,Highly Urban/ Urban,13478,MN
273204117,0,01MAR47,52.0,0,12.0,"$82,599",No,$0,z_No,z_F,Masters,Lawyer,16,Private,"$13,660",6,Minivan,no,$0,0.0,No,2,0.0,26.0,0,Highly Urban/ Urban,12093,IA
131312301,0,11NOV48,51.0,1,15.0,"$58,184",No,"$231,102",Yes,z_F,z_High School,Manager,11,Private,"$16,010",9,Minivan,no,$0,0.0,No,0,0.0,1.0,0,Highly Urban/ Urban,16403,GA
861285967,0,08NOV48,51.0,0,11.0,"$122,934",No,$0,z_No,z_F,Bachelors,Professional,38,Private,"$28,140",1,Minivan,no,"$4,992",2.0,No,6,0.0,11.0,0,Highly Urban/ Urban,14075,TX
918559086,0,04APR42,57.0,0,12.0,"$210,811",No,$0,z_No,M,Masters,,7,Commercial,"$28,280",1,Panel Truck,yes,"$3,542",1.0,No,4,10900.0,17.0,1,Highly Urban/ Urban,13667,IN
125727457,0,29JUL51,48.0,0,12.0,"$80,657",No,"$257,921",Yes,M,Bachelors,z_Blue Collar,42,Commercial,"$14,370",13,Minivan,yes,"$2,928",2.0,No,4,0.0,9.0,0,Highly Urban/ Urban,14774,RI
121455159,0,10JAN51,48.0,0,8.0,"$75,914",No,$0,z_No,z_F,Bachelors,Professional,51,Private,"$13,240",1,z_SUV,no,$0,0.0,No,0,0.0,1.0,0,Highly Urban/ Urban,11570,OK
