brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
51565.0,for_sale,245000.0,3.0,1.0,0.2,1550122.0,Tampa,Florida,33616.0,2180.0,
44.0,for_sale,170000.0,3.0,1.0,0.12,1701119.0,Tampa,Florida,33604.0,840.0,13-07-2010
18664.0,for_sale,182000.0,3.0,2.0,0.16,108612.0,Tampa,Florida,33612.0,1122.0,10-04-2000
20082.0,for_sale,550000.0,4.0,3.0,0.32,1373299.0,Temple Terrace,Florida,33617.0,2372.0,21-04-2011
105754.0,for_sale,239999.0,2.0,2.0,,1827590.0,Tampa,Florida,33618.0,1110.0,01-12-1997
74055.0,for_sale,599900.0,4.0,3.0,0.29,1735715.0,Tampa,Florida,33647.0,2329.0,24-04-2009
1911.0,for_sale,318000.0,3.0,3.0,0.05,901724.0,Land O Lakes,Florida,34638.0,1768.0,07-01-2019
30404.0,for_sale,689900.0,4.0,2.0,0.18,40670.0,Tampa,Florida,33626.0,2429.0,15-12-1998
1694.0,for_sale,670000.0,3.0,2.0,0.17,1215097.0,Tampa,Florida,33629.0,1472.0,27-05-2005
58351.0,for_sale,699900.0,5.0,4.0,0.2,763065.0,Land O Lakes,Florida,34639.0,3673.0,22-12-2016
109125.0,for_sale,400000.0,4.0,2.0,0.14,273931.0,Temple Terrace,Florida,33637.0,1922.0,28-11-2017
50956.0,for_sale,415000.0,3.0,2.0,0.09,176546.0,Tampa,Florida,33635.0,1565.0,20-10-2020
72823.0,for_sale,499900.0,5.0,3.0,0.15,508021.0,Trinity,Florida,34655.0,2276.0,14-05-2003
71961.0,for_sale,449900.0,3.0,2.0,0.12,145844.0,Tampa,Florida,33625.0,1490.0,10-03-2011
71832.0,for_sale,230000.0,2.0,2.0,,1198295.0,Tampa,Florida,33624.0,990.0,13-12-2013
36102.0,for_sale,211555.0,2.0,3.0,0.02,1729057.0,Tampa,Florida,33634.0,1260.0,15-05-2017
20082.0,for_sale,259990.0,3.0,2.0,0.14,1200692.0,Saint Petersburg,Florida,33714.0,1013.0,10-06-2003
72394.0,for_sale,369900.0,2.0,2.0,0.26,1544404.0,Saint Petersburg,Florida,33702.0,1074.0,25-06-2019
52734.0,for_sale,189900.0,2.0,2.0,0.04,796294.0,Largo,Florida,33770.0,1074.0,03-02-2016
92399.0,for_sale,489500.0,3.0,3.0,0.17,1478265.0,Saint Petersburg,Florida,33708.0,1642.0,31-08-2012
59697.0,for_sale,239900.0,2.0,2.0,,829690.0,Clearwater,Florida,33760.0,1050.0,18-12-2002
22611.0,for_sale,285000.0,3.0,2.0,4.4,500176.0,Belleair,Florida,33756.0,1240.0,03-01-1991
8257.0,for_sale,319000.0,3.0,1.0,0.17,621575.0,Saint Petersburg,Florida,33712.0,1076.0,10-02-2022
8756.0,for_sale,399900.0,4.0,2.0,0.17,735327.0,Saint Petersburg,Florida,33710.0,1592.0,
4952.0,for_sale,47000.0,2.0,2.0,,426227.0,Clearwater,Florida,33762.0,960.0,
22611.0,for_sale,700000.0,4.0,3.0,0.29,1278784.0,Saint Petersburg,Florida,33713.0,2606.0,31-07-2019
78154.0,for_sale,545000.0,2.0,2.0,,603678.0,Saint Petersburg,Florida,33701.0,1128.0,11-10-2019
79614.0,for_sale,460000.0,4.0,3.0,0.17,329320.0,Clearwater,Florida,33765.0,1569.0,01-12-2014
32784.0,for_sale,399900.0,2.0,1.0,0.11,1346748.0,Gulfport,Florida,33707.0,864.0,18-06-2012
2023.0,for_sale,650000.0,3.0,3.0,0.21,,Saint Petersburg,Florida,33705.0,1511.0,27-07-2011
51500.0,for_sale,20000.0,,,0.04,1283669.0,Saint Petersburg,Florida,33709.0,,
37339.0,for_sale,259900.0,3.0,2.0,0.11,1255519.0,Saint Petersburg,Florida,33711.0,1058.0,
78261.0,for_sale,1748700.0,4.0,5.0,0.21,546312.0,Saint Petersburg,Florida,33703.0,3511.0,29-06-2018
93370.0,for_sale,3400000.0,,,0.41,341719.0,Saint Petersburg,Florida,33704.0,,25-06-1997
32784.0,for_sale,529000.0,,,0.11,239195.0,Treasure Island,Florida,33706.0,,14-04-2015
79120.0,for_sale,659900.0,3.0,3.0,0.62,739274.0,Safety Harbor,Florida,34695.0,1755.0,
35858.0,for_sale,92900.0,,,0.13,1867714.0,Largo,Florida,33778.0,,29-05-2019
4933.0,for_sale,312000.0,3.0,2.0,0.14,190594.0,Largo,Florida,33773.0,1210.0,24-01-2022
4933.0,for_sale,499900.0,3.0,2.0,0.22,1405432.0,Seminole,Florida,33772.0,1809.0,08-06-2006
10427.0,for_sale,379000.0,3.0,3.0,0.05,1492105.0,Pinellas Park,Florida,33781.0,1848.0,
46787.0,for_sale,325900.0,2.0,2.0,,1816087.0,Largo,Florida,33771.0,1324.0,
100875.0,for_sale,975000.0,4.0,4.0,0.26,610843.0,Clearwater,Florida,33764.0,3128.0,
80110.0,for_sale,395000.0,3.0,2.0,0.14,1464254.0,Pinellas Park,Florida,33782.0,1572.0,14-06-2021
20082.0,for_sale,159950.0,1.0,1.0,22.97,161563.0,Saint Petersburg,Florida,33716.0,700.0,
10429.0,for_sale,264900.0,1.0,2.0,2.22,1344812.0,Saint Petersburg,Florida,33715.0,1060.0,22-11-2021
97355.0,for_sale,42450.0,2.0,2.0,,19462.0,Clearwater,Florida,33759.0,1050.0,
78155.0,for_sale,169900.0,3.0,2.0,16.48,1646705.0,Seminole,Florida,33777.0,1100.0,13-12-1990
9508.0,for_sale,453000.0,3.0,2.0,0.26,256810.0,Seminole,Florida,33776.0,1806.0,05-11-1986
79120.0,for_sale,1450000.0,5.0,4.0,0.43,1065359.0,Oldsmar,Florida,34677.0,4884.0,09-09-2021
62340.0,for_sale,2199000.0,,,26.45,1868081.0,Crystal Springs,Florida,33524.0,,
34350.0,for_sale,325000.0,,,4.72,1902032.0,Tarpon Springs,Florida,34688.0,,31-12-2009
41097.0,for_sale,389000.0,2.0,2.0,0.11,1405914.0,Palm Harbor,Florida,34685.0,1659.0,01-11-1994
79120.0,for_sale,345000.0,3.0,2.0,0.22,1749423.0,New Port Richey,Florida,34653.0,1581.0,17-07-1997
34350.0,for_sale,275000.0,2.0,2.0,,786113.0,Clearwater,Florida,33763.0,1400.0,10-07-2020
20082.0,for_sale,299900.0,2.0,2.0,0.18,532354.0,Clearwater,Florida,33755.0,1278.0,
71865.0,for_sale,339900.0,2.0,2.0,5.0,379011.0,Largo,Florida,33774.0,1133.0,09-04-2019
6830.0,for_sale,995000.0,2.0,2.0,0.36,1135009.0,Indian Rocks Beach,Florida,33785.0,1110.0,
35942.0,for_sale,439500.0,1.0,1.0,0.07,849490.0,Belleair Beach,Florida,33786.0,330.0,21-10-1991
21736.0,for_sale,2000000.0,3.0,4.0,,384894.0,Clearwater Beach,Florida,33767.0,2034.0,30-03-2021
97355.0,for_sale,80000.0,2.0,2.0,,813161.0,Clearwater,Florida,33761.0,,
10424.0,for_sale,1995000.0,,,6.33,564838.0,Palm Harbor,Florida,34683.0,,
78261.0,for_sale,531900.0,3.0,4.0,0.02,1806585.0,Dunedin,Florida,34698.0,1970.0,
1651.0,for_sale,599000.0,3.0,2.0,0.27,1299826.0,Palm Harbor,Florida,34684.0,2078.0,05-09-1997
90847.0,for_sale,60000.0,,,,1255756.0,Lakeland,Florida,33801.0,1540.0,
62346.0,for_sale,99900.0,3.0,2.0,,1098375.0,Lakeland,Florida,33803.0,1166.0,
36503.0,for_sale,40000.0,2.0,2.0,,1276667.0,Lakeland,Florida,33805.0,1352.0,
56549.0,for_sale,135900.0,3.0,2.0,0.94,147819.0,Lakeland,Florida,33809.0,1144.0,25-01-2022
72370.0,for_sale,110000.0,3.0,2.0,,740779.0,Lakeland,Florida,33810.0,1600.0,
30807.0,for_sale,219900.0,3.0,1.0,0.09,358284.0,Lakeland,Florida,33811.0,1120.0,17-01-2006
74931.0,for_sale,350000.0,4.0,3.0,0.42,995434.0,Lakeland,Florida,33812.0,2404.0,23-02-2005
56303.0,for_sale,331000.0,3.0,2.0,0.35,1267063.0,Lakeland,Florida,33813.0,1711.0,12-06-2007
4952.0,for_sale,79900.0,2.0,2.0,,374529.0,Auburndale,Florida,33823.0,1512.0,
55355.0,for_sale,159000.0,3.0,2.0,0.47,341654.0,Babson Park,Florida,33827.0,1583.0,20-04-2006
6508.0,for_sale,149000.0,3.0,2.0,1.23,755723.0,Bowling Green,Florida,33834.0,990.0,07-10-2019
93928.0,for_sale,259900.0,3.0,2.0,0.26,1674717.0,Dundee,Florida,33838.0,1394.0,08-08-2001
46536.0,for_sale,160000.0,3.0,1.0,0.19,1170904.0,Eagle Lake,Florida,33839.0,914.0,
101381.0,for_sale,199900.0,3.0,2.0,0.38,230361.0,Fort Meade,Florida,33841.0,1283.0,01-10-2018
70677.0,for_sale,210000.0,3.0,2.0,0.66,691711.0,Mulberry,Florida,33860.0,1728.0,16-12-2021
66049.0,for_sale,83500.0,2.0,2.0,0.13,1353974.0,Winter Haven,Florida,33884.0,989.0,
26022.0,for_sale,239900.0,3.0,1.0,0.2,957597.0,Winter Haven,Florida,33880.0,1276.0,
55984.0,for_sale,430000.0,2.0,2.0,0.17,1238717.0,Lake Wales,Florida,33859.0,2610.0,11-08-2005
56353.0,for_sale,41000.0,2.0,2.0,,168227.0,Lakeland,Florida,33815.0,,
22611.0,for_sale,219000.0,3.0,1.0,0.09,1149553.0,Highland City,Florida,33846.0,1196.0,
15345.0,for_sale,94000.0,,,2.52,584122.0,Bradley,Florida,33835.0,,07-10-2021
78472.0,for_sale,25000.0,,,0.94,1874378.0,Lake Wales,Florida,33853.0,,26-11-2014
60420.0,for_sale,308090.0,3.0,2.0,0.13,1768112.0,Winter Haven,Florida,33881.0,1491.0,
20082.0,for_sale,395000.0,4.0,2.0,1.09,320109.0,Kathleen,Florida,33849.0,2112.0,24-12-2008
75333.0,for_sale,259950.0,2.0,1.0,1.02,1184513.0,Lake Hamilton,Florida,33851.0,1146.0,
35942.0,for_sale,89900.0,2.0,2.0,0.09,1582905.0,Lake Wales,Florida,33898.0,864.0,
8426.0,for_sale,79500.0,2.0,2.0,,524428.0,Lake Placid,Florida,33852.0,1306.0,
105566.0,for_sale,65000.0,,,0.5,562144.0,Indian Lake Estates,Florida,33855.0,,
35981.0,for_sale,17000.0,,,10.0,,,Florida,33857.0,,
30456.0,for_sale,549900.0,2.0,1.0,10.0,1593446.0,Ona,Florida,33865.0,1380.0,
26022.0,for_sale,995000.0,4.0,3.0,5.16,1688101.0,Myakka City,Florida,34251.0,2489.0,05-06-2002
16756.0,for_sale,575000.0,3.0,2.0,0.23,731106.0,North Port,Florida,34288.0,2002.0,01-12-2021
15247.0,for_sale,509996.0,3.0,2.0,0.5,1135187.0,Port Charlotte,Florida,33954.0,1803.0,04-06-2013
53209.0,for_sale,255000.0,2.0,2.0,0.3,941724.0,Port Charlotte,Florida,33948.0,988.0,12-03-2021
22611.0,for_sale,299900.0,3.0,2.0,0.23,1004677.0,North Port,Florida,34287.0,1176.0,16-07-2004
81125.0,for_sale,889000.0,3.0,2.0,1.05,892204.0,Punta Gorda,Florida,33982.0,2100.0,
83329.0,for_sale,214000.0,3.0,2.0,0.17,701931.0,Port Charlotte,Florida,33952.0,1487.0,19-04-2007
71931.0,for_sale,225000.0,2.0,2.0,0.02,1801022.0,Englewood,Florida,34224.0,1015.0,
41.0,for_sale,2500000.0,5.0,4.0,1.01,1675947.0,Bradenton,Florida,34202.0,3556.0,22-12-2016
42160.0,for_sale,73000.0,1.0,1.0,,1090860.0,Punta Gorda,Florida,33950.0,,
30807.0,for_sale,425000.0,3.0,2.0,0.3,1387140.0,North Port,Florida,34286.0,1778.0,
96953.0,for_sale,350000.0,3.0,3.0,,1341637.0,Port Charlotte,Florida,33980.0,1831.0,22-12-2016
83727.0,for_sale,3250000.0,5.0,5.0,9.8,744761.0,Bradenton,Florida,34211.0,5174.0,04-10-2018
9581.0,for_sale,825000.0,5.0,3.0,0.17,238923.0,Venice,Florida,34293.0,3285.0,04-04-2018
81391.0,for_sale,699000.0,3.0,2.0,0.22,1353310.0,Port Charlotte,Florida,33981.0,1759.0,02-11-2021
96354.0,for_sale,110000.0,2.0,2.0,0.32,38606.0,Lakeshore,Florida,33854.0,1420.0,
36717.0,for_sale,210000.0,4.0,3.0,0.24,212615.0,Sebring,Florida,33870.0,1788.0,20-04-2017
,for_sale,389900.0,3.0,2.0,,949345.0,Sebring,Florida,33872.0,1839.0,25-02-2021
57444.0,for_sale,5900.0,2.0,2.0,,1073880.0,Lake Wales,Florida,33867.0,1167.0,
102304.0,for_sale,18000000.0,,,1506.0,1924988.0,Kenansville,Florida,34739.0,,
57528.0,for_sale,40000.0,,,0.23,1320689.0,Sebring,Florida,34988.0,,
2091.0,for_sale,69500.0,,,5.0,1987463.0,Zolfo Springs,Florida,33890.0,,02-09-2004
15402.0,for_sale,90000.0,,,1.2,1735184.0,Waverly,Florida,33877.0,,28-05-2021
30807.0,for_sale,50000.0,,,0.23,257346.0,Wauchula,Florida,33873.0,,25-05-2021
68079.0,for_sale,54999.0,,,0.2,437847.0,Placida,Florida,33946.0,,11-05-2004
80156.0,for_sale,12000.0,,,0.23,683006.0,Port Charlotte,Florida,33953.0,,28-06-2021
76047.0,for_sale,59900.0,,,0.2,1273130.0,Rotonda West,Florida,33947.0,,17-08-2005
20629.0,for_sale,374690.0,4.0,2.0,0.25,805237.0,Punta Gorda,Florida,33983.0,1829.0,07-04-2021
102681.0,for_sale,2999000.0,,,22.0,1874032.0,Arcadia,Florida,34266.0,,26-01-2016
79621.0,for_sale,23500.0,,,0.31,1935333.0,North Port,Florida,34291.0,,03-08-1989
10432.0,for_sale,56900.0,,,0.26,263610.0,Lake Suzy,Florida,34269.0,,
96953.0,for_sale,549900.0,,,2.07,371591.0,Englewood,Florida,34223.0,,02-03-2021
75743.0,for_sale,1799000.0,4.0,3.0,18.9,565128.0,Sarasota,Florida,34240.0,3685.0,10-08-1989
55984.0,for_sale,325000.0,,,9.61,1965107.0,Sarasota,Florida,34230.0,,
64568.0,for_sale,880000.0,4.0,2.0,10.0,1274403.0,Venice,Florida,34292.0,2000.0,12-03-2004
109855.0,for_sale,1500000.0,,,14.0,1609283.0,Sarasota,Florida,34241.0,,14-10-2019
78184.0,for_sale,422900.0,2.0,2.0,0.11,784266.0,North Port,Florida,34289.0,1572.0,28-03-2016
41966.0,for_sale,140000.0,,,1.43,1987617.0,Sarasota,Florida,34231.0,,
26022.0,for_sale,300000.0,,,9.3,1183327.0,Brooksville,Florida,34602.0,,17-01-2018
92397.0,for_sale,2785000.0,4.0,5.0,71.1,671674.0,Brooksville,Florida,34604.0,4090.0,01-03-2002
72460.0,for_sale,472990.0,4.0,2.0,0.13,1505769.0,Springhill,Florida,34610.0,1850.0,
245.0,for_sale,87500.0,2.0,2.0,0.13,1535021.0,Sebring,Florida,33876.0,840.0,22-04-2022
79211.0,for_sale,121000.0,2.0,2.0,,881215.0,Fort Myers,Florida,33901.0,1030.0,
85420.0,for_sale,58900.0,2.0,2.0,,574885.0,North Fort Myers,Florida,33903.0,1332.0,
50653.0,for_sale,219900.0,2.0,2.0,1.0,1466725.0,Cape Coral,Florida,33904.0,1258.0,07-05-2018
95621.0,for_sale,175000.0,3.0,1.0,0.17,860126.0,Eaton Park,Florida,33840.0,953.0,
90546.0,for_sale,189999.0,3.0,2.0,0.23,1186425.0,Fort Myers,Florida,33905.0,1008.0,30-10-2018
38250.0,for_sale,250000.0,2.0,2.0,,1621006.0,Fort Myers,Florida,33907.0,1095.0,26-07-2001
30256.0,for_sale,379900.0,4.0,3.0,0.18,840218.0,Cape Coral,Florida,33909.0,2543.0,31-03-2006
24714.0,for_sale,134900.0,2.0,2.0,,1010813.0,Fort Myers,Florida,33912.0,1256.0,
75648.0,for_sale,205000.0,2.0,2.0,,171848.0,Fort Myers,Florida,33913.0,1107.0,20-01-2010
94132.0,for_sale,474900.0,2.0,2.0,0.24,41111.0,Cape Coral,Florida,33914.0,1302.0,15-02-2022
79211.0,for_sale,199900.0,3.0,2.0,0.18,336799.0,Fort Myers,Florida,33916.0,1002.0,29-11-2020
95502.0,for_sale,74500.0,2.0,2.0,,1030444.0,North Fort Myers,Florida,33917.0,1566.0,
31530.0,for_sale,399900.0,3.0,2.0,0.27,1454406.0,Fort Myers,Florida,33919.0,2052.0,28-08-2002
82841.0,for_sale,415000.0,3.0,3.0,0.17,453010.0,Alva,Florida,33920.0,2032.0,30-11-2021
96288.0,for_sale,1095000.0,2.0,2.0,0.04,1453892.0,Boca Grande,Florida,33921.0,1247.0,
16103.0,for_sale,124900.0,2.0,2.0,0.19,1619342.0,Bokeelia,Florida,33922.0,672.0,
85409.0,for_sale,549000.0,3.0,2.0,0.18,379800.0,Cayo Costa,Florida,33924.0,1392.0,10-02-1999
95502.0,for_sale,77900.0,2.0,2.0,0.03,640327.0,Estero,Florida,33928.0,1500.0,
90546.0,for_sale,468000.0,3.0,3.0,13.27,262248.0,Felda,Florida,33930.0,1484.0,08-08-2016
71571.0,for_sale,249000.0,3.0,2.0,0.25,,Lehigh Acres,Florida,33971.0,1172.0,02-11-2006
64236.0,for_sale,192000.0,2.0,2.0,,791370.0,Fort Myers Beach,Florida,33931.0,1040.0,
93228.0,for_sale,250000.0,4.0,3.0,0.17,615209.0,Labelle,Florida,33935.0,1446.0,14-12-2017
57532.0,for_sale,165000.0,2.0,2.0,0.24,778607.0,Lehigh Acres,Florida,33936.0,1417.0,30-12-2003
44473.0,for_sale,519900.0,3.0,2.0,5.06,209533.0,Palmdale,Florida,33944.0,1360.0,
41985.0,for_sale,151000.0,2.0,2.0,3.19,1032874.0,Venus,Florida,33960.0,1633.0,
79211.0,for_sale,360000.0,3.0,2.0,0.24,811273.0,Cape Coral,Florida,33993.0,1409.0,28-01-2010
57410.0,for_sale,350000.0,3.0,2.0,0.23,210549.0,Cape Coral,Florida,33991.0,1403.0,28-05-2008
78184.0,for_sale,365000.0,2.0,2.0,,982301.0,Punta Gorda,Florida,33955.0,1219.0,22-04-2015
95350.0,for_sale,198000.0,2.0,2.0,0.09,1306043.0,Saint James City,Florida,33956.0,800.0,25-10-2021
103696.0,for_sale,1016000.0,,,0.15,375076.0,Useppa Island,Florida,34236.0,,28-07-2020
57984.0,for_sale,28000.0,,,0.23,1675874.0,Labelle,Florida,34986.0,,
35974.0,for_sale,450000.0,,,10.0,1613615.0,Lehigh Acres,Florida,33974.0,,28-01-2005
6226.0,for_sale,14250.0,,,0.25,276851.0,Lehigh Acres,Florida,33972.0,,17-11-2014
22530.0,for_sale,38800.0,,,0.3,1238977.0,Lehigh Acres,Florida,33973.0,,
35787.0,for_sale,27500.0,,,0.23,442875.0,Lehigh Acres,Florida,33976.0,,03-05-2012
73936.0,for_sale,329000.0,,,4.45,588358.0,Naples,Florida,34120.0,,31-08-2020
76085.0,for_sale,450000.0,3.0,2.0,,1333381.0,Ave Maria,Florida,34142.0,1627.0,28-12-2018
76047.0,for_sale,968500.0,3.0,3.0,0.6,1372373.0,Sanibel,Florida,33957.0,2017.0,01-02-2022
76085.0,for_sale,449000.0,2.0,2.0,,368673.0,Naples,Florida,34110.0,1351.0,28-01-2005
11186.0,for_sale,325000.0,3.0,2.0,0.23,539409.0,Cape Coral,Florida,33990.0,1216.0,21-10-2014
79211.0,for_sale,324900.0,1.0,1.0,0.24,858366.0,Bonita Springs,Florida,34135.0,624.0,
10432.0,for_sale,489000.0,4.0,2.0,0.31,1529991.0,Fort Myers,Florida,33966.0,1958.0,08-12-2014
30788.0,for_sale,325000.0,2.0,2.0,,1267189.0,Naples,Florida,34109.0,915.0,22-09-2005
99746.0,for_sale,1295000.0,3.0,3.0,0.2,899503.0,Naples,Florida,34119.0,2327.0,02-05-2003
29103.0,for_sale,1675000.0,4.0,3.0,0.22,1529224.0,Naples,Florida,34108.0,1949.0,16-05-2011
79202.0,for_sale,150000.0,1.0,1.0,0.05,1579701.0,Fort Myers,Florida,33967.0,408.0,03-09-2008
87093.0,for_sale,4750000.0,3.0,4.0,,1307388.0,Bonita Springs,Florida,34134.0,4210.0,
22530.0,for_sale,85000.0,,,1.64,1870588.0,Naples,Florida,34117.0,,
72294.0,for_sale,1079000.0,2.0,2.0,,823968.0,Marco Island,Florida,34145.0,1154.0,09-08-2018
501.0,for_sale,1125000.0,2.0,2.0,,1425812.0,Naples,Florida,34113.0,1563.0,23-03-2022
40747.0,for_sale,495000.0,2.0,2.0,,1592713.0,Naples,Florida,34114.0,1554.0,03-05-2005
100101.0,for_sale,555000.0,3.0,2.0,,309457.0,Naples,Florida,34103.0,1728.0,23-08-1999
29103.0,for_sale,895000.0,2.0,2.0,,658286.0,Naples,Florida,34112.0,1833.0,17-05-2004
42018.0,for_sale,1249900.0,3.0,2.0,0.17,230831.0,Naples,Florida,34102.0,2114.0,
69827.0,for_sale,55000.0,1.0,2.0,,959199.0,Naples,Florida,34104.0,395.0,
22611.0,for_sale,349000.0,2.0,2.0,,103585.0,Naples,Florida,34105.0,1000.0,03-04-2003
28626.0,for_sale,329900.0,2.0,2.0,,226023.0,Naples,Florida,34116.0,1245.0,02-06-2014
78173.0,for_sale,899900.0,2.0,2.0,0.15,1546690.0,Goodland,Florida,34140.0,850.0,
12648.0,for_sale,749000.0,2.0,2.0,21.39,1054785.0,Copeland,Florida,34137.0,1100.0,
76085.0,for_sale,135000.0,2.0,1.0,0.11,330020.0,Everglades City,Florida,34139.0,672.0,
76085.0,for_sale,325000.0,2.0,2.0,0.13,836738.0,Chokoloskee,Florida,34138.0,862.0,10-06-2002
10432.0,for_sale,689900.0,3.0,3.0,0.27,1662045.0,University Park,Florida,34201.0,2458.0,26-06-2014
12648.0,for_sale,225000.0,,,2.49,813208.0,Ochopee,Florida,34141.0,,25-10-2016
57984.0,for_sale,132500.0,,,2.81,1255627.0,Naples,Florida,34417.0,,
65459.0,for_sale,52900.0,2.0,2.0,,1338021.0,Bradenton,Florida,34203.0,665.0,
89551.0,for_sale,150000.0,2.0,1.0,23031.0,1061976.0,Bradenton,Florida,34205.0,1040.0,06-05-2010
68542.0,for_sale,49900.0,2.0,2.0,,1512750.0,Bradenton,Florida,34207.0,1056.0,
30765.0,for_sale,150000.0,2.0,1.0,0.18,929750.0,Bradenton,Florida,34208.0,764.0,
105375.0,for_sale,99900.0,2.0,1.0,0.07,61546.0,Bradenton,Florida,34210.0,815.0,
37273.0,for_sale,225000.0,2.0,2.0,0.12,133605.0,Bradenton,Florida,34212.0,1320.0,16-03-2018
29522.0,for_sale,625000.0,3.0,2.0,0.17,1471673.0,Anna Maria,Florida,34216.0,1176.0,10-04-1997
29522.0,for_sale,769900.0,2.0,2.0,0.06,986100.0,Holmes Beach,Florida,34217.0,1278.0,20-08-2007
68542.0,for_sale,18000.0,2.0,2.0,,653119.0,Palmetto,Florida,34221.0,936.0,
47388.0,for_sale,120000.0,1.0,1.0,,1523369.0,Ellenton,Florida,34222.0,,
105375.0,for_sale,1599900.0,4.0,4.0,0.24,250792.0,Cortez,Florida,34215.0,4199.0,24-10-2002
78184.0,for_sale,324900.0,3.0,2.0,0.13,292158.0,Sarasota,Florida,34237.0,1188.0,12-11-2010
93854.0,for_sale,285000.0,3.0,2.0,0.18,678425.0,Sarasota,Florida,34234.0,1101.0,09-10-2015
76521.0,for_sale,189000.0,2.0,2.0,1.87,297450.0,Sarasota,Florida,34232.0,930.0,30-06-1988
35637.0,for_sale,595000.0,2.0,2.0,0.21,777672.0,Sarasota,Florida,34239.0,1387.0,07-01-2004
34994.0,for_sale,199900.0,2.0,2.0,,1074927.0,Bradenton,Florida,34209.0,1028.0,31-07-2019
22611.0,for_sale,387000.0,3.0,2.0,0.25,1162351.0,Sarasota,Florida,34243.0,2158.0,23-12-2019
22611.0,for_sale,359000.0,2.0,2.0,,1243343.0,Sarasota,Florida,34235.0,1284.0,03-11-2015
50480.0,for_sale,2425000.0,4.0,2.0,0.27,1417005.0,Longboat Key,Florida,34228.0,2806.0,12-02-2021
22611.0,for_sale,743900.0,2.0,2.0,,1290514.0,Sarasota,Florida,34242.0,1435.0,25-06-1987
26022.0,for_sale,600000.0,,,2.61,168216.0,Terra Ceia,Florida,34250.0,,
13698.0,for_sale,194900.0,2.0,2.0,0.05,1145732.0,Sarasota,Florida,34233.0,1052.0,28-05-2014
41515.0,for_sale,375000.0,3.0,3.0,0.23,1378161.0,Osprey,Florida,34229.0,2014.0,15-10-1998
4952.0,for_sale,99000.0,2.0,2.0,,758726.0,Sarasota,Florida,34238.0,1350.0,
12165.0,for_sale,42000.0,2.0,1.0,,514897.0,Nokomis,Florida,34275.0,,
66692.0,for_sale,59000.0,2.0,2.0,,1830881.0,Venice,Florida,34285.0,960.0,
73352.0,for_sale,200000.0,,,8.5,1597629.0,Holder,Florida,34445.0,,
109777.0,for_sale,179900.0,2.0,2.0,0.2,900996.0,Nobleton,Florida,34661.0,960.0,14-09-2021
102016.0,for_sale,305000.0,3.0,2.0,0.31,1410303.0,Lecanto,Florida,34461.0,1950.0,31-07-2015
23626.0,for_sale,324900.0,4.0,2.0,1.02,1545997.0,Homosassa,Florida,34448.0,1560.0,09-11-2020
64447.0,for_sale,64900.0,2.0,2.0,,1579592.0,Homosassa,Florida,34446.0,1008.0,
15370.0,for_sale,175000.0,,,10.8,,Brooksville,Florida,34614.0,,
75711.0,for_sale,149000.0,3.0,2.0,0.35,1606522.0,Springhill,Florida,34606.0,1152.0,
51579.0,for_sale,470000.0,3.0,3.0,0.5,1225648.0,Springhill,Florida,34607.0,2365.0,16-10-2019
74055.0,for_sale,225000.0,3.0,2.0,1.1,1801037.0,Springhill,Florida,34608.0,1344.0,15-12-2017
65500.0,for_sale,479900.0,5.0,3.0,1.0,235871.0,Springhill,Florida,34609.0,2869.0,21-05-2015
102016.0,for_sale,159900.0,2.0,2.0,0.14,1681551.0,Brooksville,Florida,34613.0,1344.0,23-12-1998
90370.0,for_sale,190000.0,2.0,2.0,0.11,1237954.0,New Port Richey,Florida,34652.0,1144.0,
90370.0,for_sale,154900.0,3.0,2.0,0.19,27533.0,New Port Richey,Florida,34654.0,1224.0,
26022.0,for_sale,349000.0,3.0,2.0,0.24,1661898.0,Land O Lakes,Florida,34637.0,1646.0,17-12-2002
5013.0,for_sale,90000.0,3.0,2.0,0.18,52291.0,Port Richey,Florida,34668.0,1602.0,20-07-2004
20082.0,for_sale,164900.0,3.0,2.0,1.91,215873.0,Hudson,Florida,34669.0,1388.0,
53016.0,for_sale,40000.0,,,0.17,1840803.0,Aripeka,Florida,34679.0,,
78797.0,for_sale,399700.0,3.0,3.0,0.22,1754336.0,Hudson,Florida,34667.0,1942.0,21-04-2003
34044.0,for_sale,700000.0,3.0,3.0,0.13,1328272.0,Crystal Beach,Florida,34681.0,2301.0,03-06-2019
97355.0,for_sale,57900.0,,,,1666473.0,Tarpon Springs,Florida,34689.0,960.0,
95510.0,for_sale,59900.0,2.0,1.0,,1272410.0,Holiday,Florida,34690.0,,
53016.0,for_sale,125000.0,2.0,2.0,0.09,628837.0,Holiday,Florida,34691.0,960.0,02-04-2004
94131.0,for_sale,11999.0,,,1.26,1895460.0,Saint Cloud,Florida,34773.0,,10-09-2007
53616.0,for_sale,1150000.0,6.0,6.0,3.33,1365608.0,Fort Pierce,Florida,34945.0,3928.0,27-10-2020
94410.0,for_sale,39000.0,3.0,2.0,0.2,36364.0,Fort Pierce,Florida,34946.0,1456.0,08-04-2002
94410.0,for_sale,39000.0,2.0,1.0,0.31,1165603.0,Fort Pierce,Florida,34947.0,928.0,04-01-2021
89648.0,for_sale,399000.0,2.0,2.0,,273691.0,Fort Pierce,Florida,34949.0,1079.0,19-06-2000
